time,<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
2945,VCB,20210420,76.2579,81.2901,76.2579,79.7417,6274200
2946,VCB,20210422,79.7417,81.7546,79.1224,79.7417,2981300
2947,VCB,20210423,79.7417,80.5159,77.8063,80.5159,2285300
2948,VCB,20210426,80.5159,80.5159,75.7934,76.3353,3595400
2949,VCB,20210427,76.3353,77.1095,75.6385,76.645,1191800
2950,VCB,20210428,76.645,76.8772,75.6385,76.645,1426900
2951,VCB,20210429,76.645,77.4192,75.8708,77.4192,1615700
2952,VCB,20210504,77.4192,77.4192,75.8708,76.7224,1496300
2953,VCB,20210505,76.7224,78.9675,76.7224,78.3482,1826700
2954,VCB,20210506,78.3482,78.7353,76.645,76.8772,1161200
2955,VCB,20210507,76.8772,76.8772,74.8643,75.0966,2284800
2956,VCB,20210510,75.0966,76.0256,74.245,75.9482,1674000
2957,VCB,20210511,75.9482,76.8772,75.4837,75.7934,1171500
2958,VCB,20210512,75.7934,75.7934,75.0966,75.3288,1218300
2959,VCB,20210513,75.3288,75.7159,74.9417,74.9417,1698000
2960,VCB,20210514,74.9417,76.103,74.7869,75.0192,1403600
2961,VCB,20210517,75.0192,75.3288,74.1676,74.3224,1715100
2962,VCB,20210518,74.3224,74.3224,73.1611,73.2385,2103400
2963,VCB,20210519,73.2385,73.2385,72.6192,72.8514,1678100
2964,VCB,20210520,72.8514,76.645,72.8514,76.645,1904100
2965,VCB,20210521,76.645,76.645,74.3224,74.9417,1459200
2966,VCB,20210524,74.9417,76.2579,74.7095,75.4063,1814700
2967,VCB,20210525,75.4063,77.4192,75.4063,77.2643,3816000
2968,VCB,20210526,77.2643,78.8127,77.1869,77.7288,2356000
2969,VCB,20210527,77.7288,77.7288,75.8708,76.4127,1455000
2970,VCB,20210528,76.4127,78.2708,75.5611,77.1095,2196000
2971,VCB,20210531,77.1095,78.1933,76.103,76.3353,2621000
2972,VCB,20210601,76.3353,80.6708,76.4127,80.2837,4533500
2973,VCB,20210602,80.2837,83.2256,80.2837,82.0643,4274100
2974,VCB,20210603,82.0643,83.6127,82.0643,82.6062,2802000
2975,VCB,20210604,82.6062,82.6062,80.5933,81.2127,2405800
2976,VCB,20210607,81.2127,81.2127,78.3482,79.7417,2969900
2977,VCB,20210608,79.7417,80.5159,77.4192,77.4192,2351600
2978,VCB,20210609,77.4192,78.9675,76.7998,78.9675,2393900
2979,VCB,20210610,78.9675,79.6643,77.4192,78.8127,2262500
2980,VCB,20210611,78.8127,80.1288,77.8063,79.5869,2048000
2981,VCB,20210614,79.5869,80.0514,78.4256,78.9675,1459700
2982,VCB,20210615,78.9675,79.7417,78.1933,79.5869,1420700
2983,VCB,20210616,79.5869,82.0643,79.3546,80.5159,2898400
2984,VCB,20210617,80.5159,81.2901,78.9675,80.6708,1557000
2985,VCB,20210618,80.6708,84.3869,80.7482,83.9998,3234900
2986,VCB,20210621,83.9998,83.9998,82.0643,82.5288,2107900
2987,VCB,20210622,82.5288,83.9998,82.4514,83.303,1481900
2988,VCB,20210623,83.303,85.9353,82.8385,84.9288,2248600
2989,VCB,20210624,84.9288,85.7804,83.4578,85.703,1143400
2990,VCB,20210625,85.703,87.3288,84.3095,87.174,1688800
2991,VCB,20210628,87.174,87.4836,86.0127,87.174,1524500
2992,VCB,20210629,87.174,88.2578,86.3224,88.2578,1853100
2993,VCB,20210630,88.2578,90.7352,88.2578,90.1159,2768000
2994,VCB,20210701,90.1159,90.4256,89.032,90.1159,1836400
2995,VCB,20210702,90.1159,90.2707,88.2578,88.9546,1727200
2996,VCB,20210705,88.9546,88.9546,85.8578,87.9482,1937000
2997,VCB,20210706,87.9482,89.032,86.7095,86.7095,1669600
2998,VCB,20210707,86.7095,87.7933,82.0643,87.7933,2679800
2999,VCB,20210708,87.7933,87.7933,84.3869,85.9353,1384100
3000,VCB,20210709,85.9353,86.0127,82.6837,85.0062,2936900
3001,VCB,20210712,85.0062,85.0062,79.8191,82.9159,2480600
3002,VCB,20210713,82.9159,82.9159,79.045,80.0514,1865300
3003,VCB,20210714,80.0514,80.1288,77.4192,78.8127,2251700
3004,VCB,20210715,78.8127,80.903,77.574,79.3546,2319400
3005,VCB,20210716,79.3546,80.0514,78.1933,79.3546,1467300
3006,VCB,20210719,79.3546,79.3546,74.245,75.0966,2542200
3007,VCB,20210720,75.0966,78.1933,72.3869,77.574,2386000
3008,VCB,20210721,77.574,77.8063,76.103,76.645,1463700
3009,VCB,20210722,76.645,77.9611,75.8708,77.6514,1455800
3010,VCB,20210723,77.6514,77.6514,75.0966,75.0966,1700300
3011,VCB,20210726,75.0966,75.4837,74.0901,74.3224,1264200
3012,VCB,20210727,74.3224,75.5611,73.5482,73.5482,2654200
3013,VCB,20210728,73.5482,75.0966,73.6256,75.0966,1490800
3014,VCB,20210729,75.0966,75.7934,75.0966,75.7934,1191800
3015,VCB,20210730,75.7934,76.4901,75.2514,75.8708,1354600
3016,VCB,20210802,75.8708,76.4127,74.6321,75.0966,1285000
3017,VCB,20210803,75.0966,76.4901,75.0966,76.4901,1265700
3018,VCB,20210804,76.4901,76.8772,75.9482,76.2579,1160300
3019,VCB,20210805,76.2579,77.0321,75.7934,76.9546,1127700
3020,VCB,20210806,76.9546,77.2643,75.9482,75.9482,1114400
3021,VCB,20210809,75.9482,76.5675,75.6385,76.103,1228900
3022,VCB,20210810,76.103,76.7998,76.2579,76.645,1556400
3023,VCB,20210811,76.645,78.7353,76.7224,77.8063,1711800
3024,VCB,20210812,77.8063,78.0385,77.0321,77.3417,986600
3025,VCB,20210813,77.3417,77.3417,76.103,77.1095,1328900
3026,VCB,20210816,77.1095,77.8837,76.645,77.8837,1992400
3027,VCB,20210817,77.8837,79.7417,78.1933,78.1933,1688700
3028,VCB,20210818,78.1933,79.3546,77.1869,78.1933,1848000
3029,VCB,20210819,78.1933,79.7417,77.2643,79.5869,2576600
3030,VCB,20210820,79.5869,79.5869,76.9546,77.4966,1798500
3031,VCB,20210823,77.4966,77.4966,74.7869,75.3288,2136200
3032,VCB,20210824,75.3288,76.7998,74.7095,75.0966,1069100
3033,VCB,20210825,75.0966,76.645,74.9417,75.4837,1069200
3034,VCB,20210826,75.4837,76.645,74.9417,74.9417,1076900
3035,VCB,20210827,74.9417,76.2579,74.3224,75.7159,1106600
3036,VCB,20210830,75.7159,76.9546,75.7159,76.8772,1221700
3037,VCB,20210831,76.8772,77.3417,76.103,76.9546,747500
3038,VCB,20210901,76.9546,77.3417,74.3224,76.9546,907500
3039,VCB,20210906,76.9546,77.4966,76.9546,77.4192,905000
3040,VCB,20210907,77.4192,78.0385,77.2643,77.4192,1041800
3041,VCB,20210908,77.4192,77.4966,74.9417,77.1869,863000
3042,VCB,20210909,77.1869,77.4966,76.3353,76.8772,817200
3043,VCB,20210910,76.8772,77.2643,76.3353,76.7998,857800
3044,VCB,20210913,76.7998,76.7998,75.9482,75.9482,1043100
3045,VCB,20210914,75.9482,76.2579,75.0966,76.103,1230500
3046,VCB,20210915,76.103,76.103,75.174,75.174,798500
3047,VCB,20210916,75.174,76.5675,75.4837,75.9482,570400
3048,VCB,20210917,75.9482,76.1804,75.2514,75.2514,1002200
3049,VCB,20210920,75.2514,78.1933,75.3288,77.1095,1277900
3050,VCB,20210921,77.1095,77.2643,75.8708,75.8708,862000
3051,VCB,20210922,75.8708,77.0321,75.8708,77.0321,362800
3052,VCB,20210923,77.0321,77.7288,76.2579,77.0321,676000
3053,VCB,20210924,77.0321,77.2643,76.8772,77.0321,454700
3054,VCB,20210927,77.0321,77.1869,75.8708,75.8708,465500
3055,VCB,20210928,75.8708,76.8772,75.4837,76.7998,484500
3056,VCB,20210929,76.7998,77.0321,75.4837,76.2579,565000
3057,VCB,20210930,76.2579,76.3353,75.174,75.2514,1199900
3058,VCB,20211001,75.2514,76.0256,74.1676,74.245,1611900
3059,VCB,20211004,74.245,74.7095,73.0837,73.2385,913400
3060,VCB,20211005,73.2385,74.3998,73.6256,74.0127,973700
3061,VCB,20211006,74.0127,74.0127,73.3934,74.0127,691200
3062,VCB,20211007,74.0127,74.9417,73.5482,74.9417,797200
3063,VCB,20211008,74.9417,75.0966,74.0127,75.0966,697000
3064,VCB,20211011,75.0966,76.1804,74.9417,75.4837,1096000
3065,VCB,20211012,75.4837,76.103,75.0966,75.0966,761100
3066,VCB,20211013,75.0966,75.8708,75.0966,75.0966,1426300
3067,VCB,20211014,75.0966,75.2514,74.245,74.8643,1784700
3068,VCB,20211015,74.8643,75.3288,74.7095,74.7095,731500
3069,VCB,20211018,74.7095,75.0966,73.5482,74.3224,1247900
3070,VCB,20211019,74.3224,74.7095,73.703,74.6321,836300
3071,VCB,20211020,74.6321,74.8643,72.774,73.5482,1561000
3072,VCB,20211021,73.5482,74.3224,72.774,72.774,1226100
3073,VCB,20211022,72.774,73.5482,72.774,73.0063,240000
3074,VCB,20211025,73.0063,74.245,72.8514,72.8514,800600
3075,VCB,20211026,72.8514,73.2385,72.4643,72.774,632000
3076,VCB,20211027,72.774,74.7095,73.0063,74.3998,1428600
3077,VCB,20211028,74.3998,75.7934,74.3998,75.7934,1772600
3078,VCB,20211029,75.7934,76.1804,75.0192,75.8708,1263800
3079,VCB,20211101,75.8708,76.0256,75.0966,75.0966,1057500
3080,VCB,20211102,75.0966,75.8708,75.3288,75.7934,808300
3081,VCB,20211103,75.7934,76.4901,75.3288,76.4127,1830000
3082,VCB,20211104,76.4127,76.4901,75.2514,76.1804,989400
3083,VCB,20211105,76.1804,76.645,75.0966,75.4837,1126300
3084,VCB,20211108,75.4837,76.1804,75.4837,76.0256,1184200
3085,VCB,20211109,76.0256,76.3353,75.0966,75.174,1377600
3086,VCB,20211110,75.174,76.0256,74.9417,75.5611,857100
3087,VCB,20211111,75.5611,76.8772,75.0966,76.103,1115600
3088,VCB,20211112,76.103,76.103,75.4837,76.0256,614800
3089,VCB,20211115,76.0256,76.645,75.2514,75.6385,766700
3090,VCB,20211116,75.6385,76.2579,75.0966,75.2514,706300
3091,VCB,20211117,75.2514,75.9482,75.2514,75.8708,788300
3092,VCB,20211118,75.8708,76.103,75.0966,75.0966,709700
3093,VCB,20211119,75.0966,75.7934,75.174,75.174,413000
3094,VCB,20211122,75.174,76.5675,75.174,76.4901,1017300
3095,VCB,20211123,76.4901,76.7224,76.0256,76.7224,549200
3096,VCB,20211124,76.7224,81.7546,76.7998,81.1353,1883300
3097,VCB,20211125,81.1353,83.6127,80.9804,82.9159,1473200
3098,VCB,20211126,82.9159,83.7675,80.5159,81.2901,879600
3099,VCB,20211129,81.2901,81.2901,78.1933,78.2708,851000
3100,VCB,20211130,78.2708,80.5159,76.5675,76.5675,1336500
3101,VCB,20211201,76.5675,78.5804,76.103,76.645,551500
3102,VCB,20211202,76.645,78.0385,76.4901,76.7224,787700
3103,VCB,20211203,76.7224,78.0385,75.4837,75.8708,795900
3104,VCB,20211206,75.8708,77.4192,73.8579,73.8579,1008600
3105,VCB,20211207,73.8579,76.9546,74.3998,76.0256,820000
3106,VCB,20211208,76.0256,76.9546,75.8708,76.4127,507500
3107,VCB,20211209,76.4127,76.9546,75.3288,76.7998,805400
3108,VCB,20211210,76.7998,79.5869,77.3417,77.4192,1881200
3109,VCB,20211213,77.4192,78.9675,76.7998,77.1095,1038000
3110,VCB,20211214,77.1095,77.8063,76.7224,76.8772,862300
3111,VCB,20211215,76.8772,77.9611,76.645,77.3417,732300
3112,VCB,20211216,77.3417,78.0385,75.9482,76.7224,1047100
3113,VCB,20211217,76.7224,77.4192,74.7095,74.7095,3475700
3114,VCB,20211220,74.7095,77.0321,75.9482,77.0321,736900
3115,VCB,20211221,77.0321,77.2643,76.2579,76.5675,774100
3116,VCB,20211222,76.57,77.8,76.6,76.9,1915300
3117,VCB,20211223,76.9,78.9,76.5,76.5,1489000
3118,VCB,20211224,76.5,78.5,76.8,78.5,849400
3119,VCB,20211227,78.5,80.3,77.9,79.8,934100
3120,VCB,20211228,79.8,81,78,80,1168800
3121,VCB,20211229,80,80,79.1,79.5,440000
3122,VCB,20211230,79.5,79.9,77.7,78.4,920300
3123,VCB,20211231,78.4,79.2,78.4,78.8,422000
3124,VCB,20220104,78.8,79.4,78,79,1133800
3125,VCB,20220105,79,80.4,78,78,1603100
3126,VCB,20220106,78,79.9,77.9,79.1,1215600
3127,VCB,20220107,79.1,79.9,78.2,79.8,966200
3128,VCB,20220110,79.8,79.9,78.5,79.5,1097000
3129,VCB,20220111,79.5,80,78.5,79.4,952700
3130,VCB,20220112,79.4,80,78,80,1801500
3131,VCB,20220113,80,84.4,80.2,81.9,2532800
3132,VCB,20220114,81.9,83.4,81,83.4,1522100
3133,VCB,20220117,83.4,87.5,82.3,87.4,1563900
3134,VCB,20220118,87.4,87.6,84,87.6,1696600
3135,VCB,20220119,87.6,87.6,85,85.4,659600
3136,VCB,20220120,85.4,87.5,83.1,87.1,2794300
3137,VCB,20220121,87.1,90,86.1,89.2,2502300
3138,VCB,20220124,89.2,93.5,88.2,93,2728300
3139,VCB,20220125,93,96,89,95.8,2396600
3140,VCB,20220126,95.8,95.8,92.6,94.5,2523500
3141,VCB,20220127,94.5,94.5,90.4,91,1732900
3142,VCB,20220128,91,92,89,89,2055700
3143,VCB,20220207,89,92.9,89.5,92.4,1620800
3144,VCB,20220208,92.4,92.4,90.1,92,1146400
3145,VCB,20220209,92,92,90.3,90.8,1582900
3146,VCB,20220210,90.8,93.4,91,91.3,1827200
3147,VCB,20220211,91.3,91.6,90,90,1158400
3148,VCB,20220214,90,90,86,86,3629100
3149,VCB,20220215,86,88.3,83.8,87,2453500
3150,VCB,20220216,87,87.9,86.4,87,1286000
3151,VCB,20220217,87,87.7,86.8,87.5,1431200
3152,VCB,20220218,87.5,87.5,86.4,87.2,1066200
3153,VCB,20220221,87.2,87.6,86.6,87.4,1017900
3154,VCB,20220222,87.4,87.4,85,86.8,1540200
3155,VCB,20220223,86.8,87,85.8,86.9,986300
3156,VCB,20220224,86.9,86.9,85,85.3,2078700
3157,VCB,20220225,85.3,85.9,85,85.1,1616500
3158,VCB,20220228,85.1,85.1,84.4,84.5,1322100
3159,VCB,20220301,84.5,85.4,84.1,85,1295400
3160,VCB,20220302,85,85.6,84.2,85,1655600
3161,VCB,20220303,85,85.5,84.7,85.5,1052200
3162,VCB,20220304,85.5,85.5,84.8,84.9,1058100
3163,VCB,20220307,84.9,84.9,83.9,84.9,1002800
3164,VCB,20220308,84.9,84.9,81.5,81.5,2936300
3165,VCB,20220309,81.5,83.1,81.7,83,1325300
3166,VCB,20220310,83,83.7,82.9,83.5,1154100
3167,VCB,20220311,83.5,83.9,83,83.8,876100
3168,VCB,20220314,83.8,84.2,83.2,84.2,1438200
3169,VCB,20220315,84.2,84.2,81,81.1,2385900
3170,VCB,20220316,81.1,83.2,81.3,82.5,1000600
3171,VCB,20220317,82.5,83.5,82.7,83,1222400
3172,VCB,20220318,83,85.2,82.9,84.2,1406600
3173,VCB,20220321,84.2,85.5,84,84.9,933900
3174,VCB,20220322,84.9,85.5,84.9,84.9,775100
3175,VCB,20220323,84.9,85.6,84.9,84.9,966600
3176,VCB,20220324,84.9,84.9,83.5,83.5,570200
3177,VCB,20220325,83.5,84,82,82.5,1137800
3178,VCB,20220328,82.5,83,82,82.4,725400
3179,VCB,20220329,82.4,83,81.6,81.9,1018600
3180,VCB,20220330,81.9,83.5,81.5,82,913900
3181,VCB,20220331,82,82.6,82,82.1,492400
3182,VCB,20220401,82.1,83.6,81.1,82.8,900300
3183,VCB,20220404,82.8,84.1,82.6,82.6,712000
3184,VCB,20220405,82.6,83.2,82.6,83,526100
3185,VCB,20220406,83,85,81.7,84.6,2009600
3186,VCB,20220407,84.6,85.2,83,83,928000
3187,VCB,20220408,83,83.9,82.9,83,788200
3188,VCB,20220412,83,83.2,81.6,82.4,841300
3189,VCB,20220413,82.4,83.1,82,82.4,850700
3190,VCB,20220414,82.4,82.9,81,81,1151400
3191,VCB,20220415,81,81.5,80.2,80.2,894800
3192,VCB,20220418,80.2,80.2,77.6,77.7,1237300
3193,VCB,20220419,77.7,78.5,77.6,77.7,1003400
3194,VCB,20220420,77.7,78.9,77.7,78.4,904600
3195,VCB,20220421,78.4,79.2,78.2,78.4,2178200
3196,VCB,20220422,78.4,82.6,79.1,82.2,2776600
3197,VCB,20220425,82.2,83,77,81.8,2479400
3198,VCB,20220426,81.8,81.8,79,80.5,1912000
3199,VCB,20220427,80.5,82,78.2,81.5,1429800
3200,VCB,20220428,81.5,81.6,79.5,81.5,564100
3201,VCB,20220429,81.5,82.3,80,80.9,1259200
3202,VCB,20220504,80.9,81,79,79.9,892600
3203,VCB,20220505,79.9,81.5,79.6,81,1019300
3204,VCB,20220506,81,81.2,79.4,79.4,775900
3205,VCB,20220509,79.4,80.4,77.8,77.9,1674200
3206,VCB,20220510,77.9,80,77.1,80,926000
3207,VCB,20220511,80,80.3,79,80,931300
3208,VCB,20220512,80,80,77,77,972300
3209,VCB,20220513,77,78,73,73,1963600
3210,VCB,20220516,73,76.4,74,74.2,1558800
3211,VCB,20220517,74.2,77,73.1,76,2262300
3212,VCB,20220518,76,77,75,75.4,881000
3213,VCB,20220519,75.4,76.7,74.8,76,575800
3214,VCB,20220520,76,76.5,75,75.3,661800
3215,VCB,20220523,75.3,75.6,73.6,74.4,631600
3216,VCB,20220524,74.4,75.7,74.3,75.6,898700
3217,VCB,20220525,75.6,77,74.8,77,817000
3218,VCB,20220526,77,77.1,76,76.7,978900
3219,VCB,20220527,76.7,77.4,76.3,77.4,892000
3220,VCB,20220530,77.4,81,76.4,78,1327400
3221,VCB,20220531,78,78.9,78,78.9,483700
3222,VCB,20220601,78.9,80.5,79,80.5,798800
3223,VCB,20220602,80.5,80.8,79,79,641400
3224,VCB,20220603,79,79.5,76.4,77.5,527800
3225,VCB,20220606,77.5,80,75.1,79.7,880500
3226,VCB,20220607,79.7,82,78.1,81,933000
3227,VCB,20220608,81,81,78.8,79.2,1164700
3228,VCB,20220609,79.2,79.9,77.7,77.8,1067500
3229,VCB,20220610,77.8,79,77.4,77.7,390900
3230,VCB,20220613,77.7,77.7,74.1,76.4,1105800
3231,VCB,20220614,76.4,78.1,74,77,1066200
3232,VCB,20220615,77,78.3,75.3,76.5,1243600
3233,VCB,20220616,76.5,80,76.5,79.1,1209600
3234,VCB,20220617,79.1,79.1,76.1,76.1,1050600
3235,VCB,20220620,76.1,79.5,75.3,76,1089700
3236,VCB,20220621,76,77.7,75.2,77.7,937100
3237,VCB,20220622,77.7,78,75,76,1069200
3238,VCB,20220623,76,76.7,74.9,75.9,590200
3239,VCB,20220624,75.9,76.3,74.6,75,648600
3240,VCB,20220627,75,76,74.8,74.9,862500
3241,VCB,20220628,74.9,77,74.8,76.3,1095800
3242,VCB,20220629,76.3,76.3,75.3,75.5,847500
3243,VCB,20220630,75.5,76,74.8,74.8,678400
3244,VCB,20220701,74.8,75,72.9,74,1383000
3245,VCB,20220704,74,75.2,73.9,74.1,746200
3246,VCB,20220705,74.1,74.9,73.6,74,1064500
3247,VCB,20220706,74,74,68.9,72.8,1548200
3248,VCB,20220707,72.8,75.5,71.7,75.5,1258400
3249,VCB,20220708,75.5,75.5,73.9,74,761000
3250,VCB,20220711,74,74,72,72,660800
3251,VCB,20220712,72,72.6,71.7,71.9,811500
3252,VCB,20220713,71.9,73.4,71.4,71.8,1379900
3253,VCB,20220714,71.8,72.8,71.6,72.4,329400
3254,VCB,20220715,72.4,73.5,72.1,72.3,597500
3255,VCB,20220718,72.3,72.9,72,72,391400
3256,VCB,20220719,72,72.1,71.1,71.3,812100
3257,VCB,20220720,71.3,72.5,71.6,72.5,544900
3258,VCB,20220721,72.5,72.9,72.1,72.5,1164600
3259,VCB,20220722,72.5,72.7,72,72.5,1009600
3260,VCB,20220725,72.5,73.2,72,72.9,962700
3261,VCB,20220726,72.9,74.4,73.2,73.9,1119800
3262,VCB,20220727,73.9,75,73.7,75,1259900
3263,VCB,20220728,75,75.6,74.8,75.3,1164800
3264,VCB,20220729,75.3,75.5,74.7,74.7,1176000
3265,VCB,20220801,74.7,77,74.4,77,1577300
3266,VCB,20220802,77,79.2,76,78.9,1777800
3267,VCB,20220803,78.9,79.5,78,79.5,1005700
3268,VCB,20220804,79.5,82.5,79.4,82.5,2261100
3269,VCB,20220805,82.5,82.5,81.1,82,1395800
3270,VCB,20220808,82,82.5,81.9,82,915000
3271,VCB,20220809,82,82,79.9,80.8,1217900
3272,VCB,20220810,80.8,81,80.1,80.5,507500
3273,VCB,20220811,80.5,82,80.6,81.5,1171500
3274,VCB,20220812,81.5,81.9,80.9,81.6,1251800
3275,VCB,20220815,81.6,82.3,81.7,81.8,1259500
3276,VCB,20220816,81.8,82,81.1,81.5,687100
3277,VCB,20220817,81.5,81.7,81.2,81.5,764000
3278,VCB,20220818,81.5,82,81.2,81.5,1568600
3279,VCB,20220819,81.5,82,80.6,80.9,1148000
3280,VCB,20220822,80.9,81.5,80,80,525800
3281,VCB,20220823,80,81.3,79.9,80.2,648000
3282,VCB,20220824,80.2,82.9,80.3,82,1083700
3283,VCB,20220825,82,82.2,81.3,82,538800
3284,VCB,20220826,82,83.7,82,82.5,1559500
3285,VCB,20220829,82.5,82.5,80.9,82.5,951500
3286,VCB,20220830,82.5,86,82.5,86,2502800
3287,VCB,20220831,86,86.5,84,84,1055900
3288,VCB,20220905,84,84.3,82.5,82.6,1547800
3289,VCB,20220906,82.6,84,82.1,82.7,1027300
3290,VCB,20220907,82.7,82.7,79.8,80,2293300
3291,VCB,20220908,80,80.9,78,78,1074300
3292,VCB,20220909,78,79.3,78.2,78.8,1029200
3293,VCB,20220912,78.8,79.7,78.8,79.1,700800
3294,VCB,20220913,79.1,79.4,78.6,78.6,1187900
3295,VCB,20220914,78.6,79.5,77,78.3,1085800
3296,VCB,20220915,78.3,79.3,78.1,79.2,611900
3297,VCB,20220916,79.2,80,78.5,80,1519200
3298,VCB,20220919,80,80.2,78,78.8,938500
3299,VCB,20220920,78.8,80,78.6,79.2,521200
3300,VCB,20220921,79.2,79.6,77.9,78.9,499200
3301,VCB,20220922,78.9,78.9,77.5,78,1183000
3302,VCB,20220923,78,78,75.8,75.9,1034100
3303,VCB,20220926,75.9,77,74.1,75,1255900
3304,VCB,20220927,75,76,74.2,74.3,653400
3305,VCB,20220928,74.3,75,73.8,75,587700
3306,VCB,20220929,75,76,74,74,587800
3307,VCB,20220930,74,74.3,72.4,73.2,1262400
3308,VCB,20221003,73.2,73.8,70.3,70.6,894900
3309,VCB,20221004,70.6,71.9,69.5,71.3,1280900
3310,VCB,20221005,71.3,72,71.1,71.5,835000
3311,VCB,20221006,71.5,72,69.9,70.1,751500
3312,VCB,20221007,70.1,70.1,65.3,66.7,2113700
3313,VCB,20221010,66.7,67.7,64.1,65.1,1317000
3314,VCB,20221011,65.1,66,62,62,1161700
3315,VCB,20221012,62,65.3,62.2,64,1517400
3316,VCB,20221013,64,66.5,62.7,66.5,1596800
3317,VCB,20221014,66.5,68.5,67.3,68.1,1599300
3318,VCB,20221017,68.1,68.1,65.5,66.3,1241400
3319,VCB,20221018,66.3,68,67.3,67.7,885000
3320,VCB,20221019,67.7,68,67.3,67.9,627400
3321,VCB,20221020,67.9,70,67.1,69.2,1517200
3322,VCB,20221021,69.2,70.7,68,68,1283700
3323,VCB,20221024,68,69.5,65.8,68,670100
3324,VCB,20221025,68,70.6,66,69.9,1535500
3325,VCB,20221026,69.9,70.6,68.5,70,591400
3326,VCB,20221027,70,72.9,69.3,71.7,1297800
3327,VCB,20221028,71.7,74.5,71.6,71.6,1561000
3328,VCB,20221031,71.6,73.5,72.5,73.5,659400
3329,VCB,20221101,73.5,75,73.3,75,826100
3330,VCB,20221102,75,75,72,73.6,1255100
3331,VCB,20221103,73.6,73.6,72,73,726600
3332,VCB,20221104,73,73,68.9,71.8,1538000
3333,VCB,20221107,71.8,73,71.1,71.8,1232000
3334,VCB,20221108,71.8,75,71.6,72.6,1659900
3335,VCB,20221109,72.6,74.2,72.6,74,1214800
3336,VCB,20221110,74,74,71.6,72.8,958500
3337,VCB,20221111,72.8,75.5,73,75.5,1314200
3338,VCB,20221114,75.5,76.5,74.1,75.1,1536500
3339,VCB,20221115,75.1,76.4,72.1,75,1581800
3340,VCB,20221116,75,78,70.3,75.1,2349800
3341,VCB,20221117,75.1,76.6,75.5,76.5,1645700
3342,VCB,20221118,76.5,76.9,73.6,76.5,1564800
3343,VCB,20221121,76.5,76.5,75,75,1106900
3344,VCB,20221122,75,76,72.5,73.5,1936000
3345,VCB,20221123,73.5,73.5,72.4,73.5,794200
3346,VCB,20221124,73.5,74,72.5,73,1082000
3347,VCB,20221125,73,73.6,72.8,73.1,1675100
3348,VCB,20221128,73.1,77,73.8,76.7,1341900
3349,VCB,20221129,76.7,79.8,76,79.8,1707400
3350,VCB,20221130,79.8,81,77,81,1322600
3351,VCB,20221201,81,81.4,79.2,80,1178900
3352,VCB,20221202,80,85,79.3,85,1241300
3353,VCB,20221205,85,87,82.5,85,1664000
3354,VCB,20221206,85,85.2,80,80,1308000
3355,VCB,20221207,80,82,78,78.5,1455800
3356,VCB,20221208,78.5,81,77,77,2109700
3357,VCB,20221209,77,79.2,77.1,77.3,1684100
3358,VCB,20221212,77.3,80.5,77.4,77.4,2105700
3359,VCB,20221213,77.4,79.3,77.9,78.2,2232500
3360,VCB,20221214,78.2,79.7,78.5,78.8,1083500
3361,VCB,20221215,78.8,80.7,78.6,79.5,1250400
3362,VCB,20221216,79.5,82.9,78.9,79.7,3158100
3363,VCB,20221219,79.7,81,79,79.2,757500
3364,VCB,20221220,79.2,82,79,79,1424400
3365,VCB,20221221,79,81.4,78.7,78.7,962000
3366,VCB,20221222,78.7,81.1,79.3,79.3,1073500
3367,VCB,20221223,79.3,81.2,79.1,79.1,1079200
3368,VCB,20221226,79.1,80.8,78.9,78.9,1203600
3369,VCB,20221227,78.9,80.5,78.9,79.1,1058000
3370,VCB,20221228,79.1,82,79.5,80,1173500
